Date,Hour,Minute,Reserve,Scope,Magnitude,Shortfall,Price,DA Magnitude,DA Shortfall,DA Price
2019-01-01,0,0,reserve,system,3708.144,0.0,0.0,3708.144,0.0,0.0
2019-01-01,1,0,reserve,system,3725.898,0.0,0.0,3725.898,0.0,0.0
2019-01-01,2,0,reserve,system,3730.018,0.0,0.0,3730.018,0.0,0.0
2019-01-01,3,0,reserve,system,3742.351,0.0,0.0,3742.351,0.0,0.0
2019-01-01,4,0,reserve,system,3789.527,0.0,0.0,3789.527,0.0,0.0
2019-01-01,5,0,reserve,system,3882.508,0.0,0.0,3882.508,0.0,0.0
2019-01-01,6,0,reserve,system,3991.068,0.0,0.0,3991.068,0.0,0.0
2019-01-01,7,0,reserve,system,4043.658,0.0,0.0,4043.658,0.0,0.0
2019-01-01,8,0,reserve,system,4095.022,0.0,0.0,4095.022,0.0,0.0
2019-01-01,9,0,reserve,system,4176.345,0.0,0.0,4176.345,0.0,0.0
2019-01-01,10,0,reserve,system,4224.997,0.0,0.0,4224.997,0.0,0.0
2019-01-01,11,0,reserve,system,4229.669,0.0,0.0,4229.669,0.0,0.17391
2019-01-01,12,0,reserve,system,4187.917,0.0,0.0,4187.917,0.0,0.918357
2019-01-01,13,0,reserve,system,4137.635,0.0,0.0,4137.635,0.0,0.0
2019-01-01,14,0,reserve,system,4099.132,0.0,0.0,4099.132,0.0,0.0
2019-01-01,15,0,reserve,system,4101.588,0.0,0.0,4101.588,0.0,0.0
2019-01-01,16,0,reserve,system,4184.215,0.0,0.0,4184.215,0.0,0.0
2019-01-01,17,0,reserve,system,4405.87,0.0,0.367519,4405.87,0.0,0.367519
2019-01-01,18,0,reserve,system,4540.064,0.0,0.0,4540.064,0.0,0.0
2019-01-01,19,0,reserve,system,4524.605,0.0,0.0,4524.605,0.0,0.0
2019-01-01,20,0,reserve,system,4484.433,0.0,0.0,4484.433,0.0,0.0
2019-01-01,21,0,reserve,system,4390.175,0.0,0.0,4390.175,0.0,0.0
2019-01-01,22,0,reserve,system,4220.658,0.0,0.0,4220.658,0.0,0.0
2019-01-01,23,0,reserve,system,4049.484,0.0,0.0,4049.484,0.0,0.0
